sample_id,label,g__Pyramidobacter,g__Alistipes,g__Parabacteroides,g__Phocaeicola,g__Collinsella,g__Bacteroides,g__Gemmiger,g__Oscillospiraceae_unclassified,g__Odoribacter,g__Phascolarctobacterium,g__Vescimonas,g__Ruthenibacterium,g__GGB9715,g__Ruminococcus,g__Blautia,g__Evtepia,g__Anaerobutyricum,g__Butyricimonas,g__Faecalibacterium,g__Hungatella,g__Desulfovibrio,g__Mediterraneibacter,g__Christensenella,g__GGB9760,g__Lentihominibacter,g__Clostridium,g__Ligilactobacillus,g__Eggerthella,g__Dorea,g__Anaerotruncus,g__Raoultibacter,g__Candidatus_Cibionibacter,g__Streptococcus,g__Erysipelatoclostridium,g__GGB3433,g__Bilophila,g__Coprococcus,g__Escherichia,g__Eubacteriaceae_unclassified,g__GGB3653,g__Wujia,g__Romboutsia,g__GGB3345,g__Limosilactobacillus,g__Agathobaculum,g__Bifidobacterium,g__Roseburia,g__Intestinimonas,g__Candidatus_Nanosynsacchari,g__Segatella,g__GGB41458,g__Lachnoclostridium,g__Lachnospiraceae_unclassified,g__Faecalibacillus,g__Anaerofustis,g__Faecalicatena,g__Lachnospira,g__Eubacterium,g__Coprobacillus,g__Candidatus_Saccharibacteria_unclassified,g__Anaerostipes,g__Fusicatenibacter,g__GGB2998,g__GGB12798,g__Enterococcus,g__Provencibacterium,g__Lactobacillus,g__Holdemania,g__GGB3061,g__Coprobacter,g__Oscillibacter,g__Dysosmobacter,g__Simiaoa,g__Enterocloster,g__Emergencia,g__Brotolimicola,g__Intestinibacter,g__Parascardovia,g__Megamonas,g__Fumia,g__GGB2848,g__Wansuia,g__GGB3632,g__Flavonifractor,g__Actinomyces,g__Clostridiaceae_unclassified,g__Parasutterella,g__GGB4456,g__Lancefieldella,g__Neobittarella,g__Schaalia,g__Mogibacterium,g__GGB4683,g__GGB3256,g__GGB9342,g__Gordonibacter,g__Paraprevotella,g__GGB9699,g__GGB4578,g__GGB9634,g__GGB9730,g__Turicibacter,g__Sutterella,g__Klebsiella,g__GGB9365,g__Oliverpabstia,g__Anaerotignum,g__GGB51441,g__GGB9770,g__Anaeromassilibacillus,g__GGB2982,g__GGB9707,g__Eubacteriales_unclassified,g__Tyzzerella,g__Massilioclostridium,g__Hydrogeniiclostridium,g__GGB9614,g__GGB9524,g__Haemophilus,g__Lacrimispora,g__GGB9561,g__Pseudoflavonifractor,g__GGB33586,g__GGB35068,g__Jingyaoa,g__GGB2653,g__Clostridia_unclassified,g__GGB52130,g__Veillonella,g__Lawsonibacter,g__Bacteria_unclassified,g__GGB9616,g__GGB4552,g__GGB9501,g__Enterobacter,g__GGB3444,g__Anaerofilum,g__GGB3304,g__Massiliimalia,g__Lactonifactor,g__GGB9646,g__GGB36267,g__Granulicatella,g__GGB3005,g__GGB9719,g__Lachnotalea,g__GGB3619,g__Akkermansia,g__GGB3109,g__GGB9512,g__Barnesiella,g__GGB3363,g__Megasphaera,g__Jutongia,g__GGB9747,g__GGB9559,g__Hydrogenoanaerobacterium,g__Phocea,g__GGB9766,g__GGB9359,g__Actinobaculum,g__Propionibacterium,g__GGB33469,g__Zhenpiania,g__GGB58233,g__GGB9531,g__Dialister,g__Faecalimonas,g__GGB9759,g__GGB3740,g__Lactococcus,g__Amedibacillus,g__GGB12785,g__Gemella,g__GGB3278,g__GGB4684,g__Adlercreutzia,g__GGB9635,g__GGB9758,g__GGB9708,g__Mesosutterella,g__Allisonella,g__GGB51647,g__Rothia,g__GGB13493,g__GGB9627,g__GGB13404,g__GGB51959,g__GGB9595,g__GGB9813,g__GGB9593,g__Senegalimassilia,g__GGB9602,g__Oxalobacter,g__GGB9597,g__Eisenbergiella,g__GGB3321,g__GGB9790,g__GGB3612,g__GGB9502,g__Citrobacter,g__GGB9534,g__GGB2980,g__GGB9444,g__Dielma,g__Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,g__Negativibacillus,g__GGB9590,g__Peptostreptococcus,g__Bittarella,g__GGB3537,g__GGB45613,g__Cuneatibacter,g__GGB9781,g__GGB4585,g__GGB4605,g__GGB3277,g__Sellimonas,g__GGB3175,g__Longicatena,g__GGB9302,g__Weissella,g__GGB9345,g__Cloacibacillus,g__GGB51884,g__GGB3818,g__GGB36331,g__GGB9712,g__Scardovia,g__Leuconostoc,g__Corynebacterium,g__GGB3550,g__Holdemanella,g__Massilimicrobiota,g__Fusobacterium,g__Butyricicoccus
CRR1090907,0,0.0,3.3296399999999995,2.6843399999999997,3.6696800000000005,1.90852,9.99639,0.0,0.0,0.0,5.76752,1.02816,0.84614,0.0,0.1182,12.71006,0.44247,2.72431,0.5123,8.53733,0.00018,0.0,2.676,0.08798,0.0,0.10779,0.25888,0.0,0.144,3.68532,0.16713,0.0,3.06309,0.11232000000000002,0.50595,0.0,0.04606,0.15233,0.07162,0.0,0.0,0.0,0.0,0.0,0.0,0.87023,3.5095799999999997,0.8125100000000001,0.06548,0.00219,1.02086,0.0,0.2951,0.34075,0.24539,0.00545,0.8866,0.18463000000000002,0.66937,0.02172,0.032780000000000004,2.67484,1.8830900000000002,0.0,0.00697,0.0,0.0,0.0,0.35573,0.0,0.0,0.01133,0.28557,1.11802,0.15710000000000002,0.0,0.01882,0.03389,0.0,0.0,0.0,0.0,0.0,0.03877,1.70266,0.01533,1.6561899999999998,0.0,0.0,0.0,0.01172,0.0,0.01123,0.0,0.0,0.0,0.03023,0.0,0.17065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049929999999999995,0.0,0.0,0.0,0.08397,0.0,0.00497,0.03376,0.0,0.0,0.0,0.0,0.0,0.0,0.26475,0.0,0.0008,0.20509999999999998,0.02961,0.0,0.49168,0.0,0.02759,0.0,0.0,0.0,0.0,0.02002,0.0,0.0,0.01512,0.12327,0.0,0.0,0.0,0.0,0.09473,0.0,0.0,0.14717,0.0,0.0,0.0,0.0,0.0,0.0748,0.0,0.0,0.00766,0.0,0.0,0.04774,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.02478,0.0,0.00743,0.0,0.0,4.12655,0.0,0.0,0.0,0.0,0.0,2.90448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17620999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01172,0.0,0.01018,0.00645,0.01821,0.0,0.0,0.0,0.0,0.0,0.0,1.09809,0.08391,0.0,0.0,0.0,0.0,0.0,0.02006,0.0,0.10883,0.0,0.0,0.0,0.0,0.0,0.09094,0.0,0.0,0.0,0.0
CRR1090909,1,0.0,6.15804,0.80172,1.80012,0.0,7.021309999999999,0.0,0.0,0.20467,3.46838,0.0,1.46857,0.0,0.06256,5.584910000000001,0.0,0.0,0.14866000000000001,14.25751,0.14959,0.0,1.28001,0.01999,0.0,0.0,1.6581400000000002,0.85361,0.29493,0.0,0.0,0.0,0.0,0.22437,0.63756,0.0,0.00069,0.0,0.8913,0.0,0.0,0.0,0.0599,0.0,0.16202,0.0,0.02487,3.6984200000000005,0.0,0.02636,0.0,0.0,0.23868,5.17413,0.0,0.23436,0.01553,0.5942500000000001,0.74344,0.0,0.08239,1.2747,1.04618,0.0,0.0,0.0,0.0,0.0,0.34724,0.0,0.03185,0.44513,1.82747,0.0,4.496020000000001,0.63724,0.41713,0.06263,0.0,0.0,0.01216,0.0,0.02135,0.0,1.80307,0.02429,1.29485,0.0,0.0,0.018930000000000002,0.0032,0.00602,0.01877,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00718,0.0,0.0,0.0,0.0,0.0,0.09292,1.25876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01632,0.0,0.0,0.0,0.0,1.27871,0.0,0.13232000000000002,0.04908,0.09899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45451,0.4002,0.0,1.56885,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.00638,0.0,0.0,0.0,0.0,0.0,0.0,0.72043,0.0,0.01102,0.0,0.0,0.00616,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67984,0.0,0.0,0.0,0.0,0.0,0.2811,0.0,0.0,0.0,0.00224,0.0,0.0,0.0,0.00276,0.0,0.0,0.01462,0.0,0.0,0.0,0.0,1.90433,0.0,0.06222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992,0.0,0.0,0.0,0.0,0.05297,0.0549,0.0
CRR1090916,1,0.0,3.92435,0.6351100000000001,10.56495,0.40446,14.22798,9.40368,0.04797,0.39893,0.10182,0.12417,0.21443,0.12686,3.4791899999999996,1.0564900000000002,0.13368,1.28667,0.0,14.305959999999999,0.0,0.0,0.27144999999999997,0.07692,0.02819,0.06485,0.46510999999999997,0.19543,0.00097,0.37456,0.0,0.02386,0.0,1.12146,0.00108,0.0,0.02761,0.8206,0.18039,0.00261,0.0,0.0,0.0,0.0,0.19646000000000002,0.14002,10.58232,6.3126500000000005,0.02019,0.00262,0.0,0.0,0.0,0.00894,0.2399,0.0,0.96747,0.2363,1.09349,0.0,0.010159999999999999,3.71936,1.40052,0.0,0.00032,0.0,0.0,1.06298,0.00728,0.0,0.0,2.74512,0.03394,0.20717,0.0,0.0,0.37089,0.0,0.0,0.0,0.0,0.0,0.01128,0.0,0.04169,0.0,1.0758,0.0,0.0,0.0,0.01819,0.0,0.00494,0.0,2.10499,0.0,0.01249,0.0,0.06955,0.0,0.0,0.0,0.0,0.06265,0.0,0.0,0.0,0.2604,0.0,0.0,0.0,0.02063,0.0,0.01782,0.00246,0.0,0.01165,0.0,0.0,0.05047,0.01579,0.0,0.01767,0.0,0.0,0.0,0.0,0.01949,0.01199,0.57826,0.00679,0.00347,0.03504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.00222,0.0,0.0,0.0,0.00781,0.0,0.12406,0.0,0.0,0.0,0.00109,0.0,0.0,0.0062,0.00917,0.0,0.0,0.60224,0.0,0.0,0.0,0.0,0.0,0.0,0.00298,0.0,0.0,0.05862,0.0,0.0,0.0,0.0,0.0,0.0,0.85928,0.0,0.12898,0.0187,0.0,0.0,0.0,0.00144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09272
CRR1090917,0,0.0,0.7486200000000001,0.31901,0.0,0.0,37.80435,0.0,0.0,0.0,1.89365,0.0,0.35041,0.0,13.27887,1.57141,0.0,2.39679,0.0,1.71049,0.12548,0.0,3.7114499999999997,0.00315,0.0,0.0,0.37095,0.0,0.30701999999999996,0.4903,0.14709,0.0,0.0,0.16679,0.85954,0.0128,0.17027,0.0,0.30721,0.71637,0.0,0.0,0.11842,0.0,0.0,0.77212,3.94459,0.38505,0.0,0.0,0.0,0.0,0.34979,2.0943,0.0,0.00429,0.07736,0.36949,0.57679,0.00066,0.0,0.13719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558299999999999,0.0,0.7481,0.10402,0.0,0.0,0.0,0.0,0.02454,0.0,0.81198,0.0,1.19912,1.48275,0.0,0.0,0.0474,0.00417,0.0,0.0,14.58414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.24306,0.1467,0.0,0.0,0.0,0.0,0.0,0.10055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.00291,0.0,0.0,0.0,0.09633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00842,0.0,0.0,0.0172,0.0,0.0,0.0,0.25285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21688,0.0
CRR1090918,1,0.0,4.90438,4.4773700000000005,6.61735,0.85498,9.903270000000001,1.2364199999999999,0.26233,0.11014,0.0,0.02852,0.46679,0.09733,0.47756,1.6449699999999998,0.08061,1.08196,0.02857,4.49452,0.00328,0.48997,5.8435299999999994,0.04445,0.0,0.0,2.8567599999999995,0.0,0.01543,1.64053,0.0124,0.10198,0.0,0.4138200000000001,0.06847,0.0,0.08288,0.08046,0.16561,0.12906,0.0,0.0,0.48413,0.0,0.0,0.29078,2.2498199999999997,2.51513,0.0,0.01541,4.57876,0.0,0.05857,0.12098,0.2382,0.0,1.16022,0.0012,3.5384100000000003,0.0,0.01699,0.65561,0.79802,0.0,0.00058,0.0,0.0,0.0,0.02327,0.0,0.6113,0.10374,0.35364,0.0,0.35423,0.0,0.0189,0.59607,0.0,0.14649,0.0,0.0,0.0,0.0,0.13029,0.13882,0.96772,0.0,0.05686,0.0,0.00254,0.00871,0.00039,0.0,0.0,0.0,0.01189,0.31328,0.01048,0.0,0.0,0.0,0.1063,0.35014,1.55375,0.0,0.0,0.01436,0.01464,0.0,0.00936,0.0,0.0,0.11017,0.0,0.00052,0.0,0.0,0.0,0.0,0.31013,0.0,0.0,0.0,0.0,0.0,0.01422,0.06014,0.0,0.0,0.0,0.02948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00183,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.26416,0.0,0.0,0.0309,0.42509,0.0,0.0,0.0,0.03133,0.02676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,0.0,0.0,0.0,0.0,0.00528,0.0,0.0,0.0,0.0,0.0,0.01619,0.0,0.20254,0.0,0.0,0.11646,17.4933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48081,0.0,0.0,0.0,0.01827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455,0.0,0.15134
CRR1090919,1,0.00961,11.312200000000002,0.2666,10.15734,1.50613,4.30975,3.13755,0.12889,0.18794,0.03434,0.0,0.03928,0.27111999999999997,5.533029999999999,2.6213900000000008,0.08286,0.35536999999999996,0.27936,6.3868599999999995,0.0,0.0,0.5582199999999999,0.00843,0.14092,0.00995,1.53806,0.39008,0.0,0.6760200000000001,0.0,0.0,3.28823,0.51582,0.0,0.0,0.11134,2.24033,0.40531,0.46894,0.0,0.0,0.4811,0.06587,0.17299,0.79205,10.280220000000002,4.74327,0.00286,0.00204,0.0,0.0,0.0,1.31832,0.01766,0.0,0.1104,0.030440000000000002,0.0035,0.0,0.00269,0.13371,0.53287,0.00201,9e-05,0.0,0.0,0.1756,0.01102,0.0,0.013,1.83935,0.02817,0.00301,0.06284,0.0,0.01393,0.26275,0.0,0.0,0.0,0.00036,0.0,0.0,0.00049,0.02647,0.22000000000000003,0.17282,0.1095,0.0,0.0,0.0,0.0,1.22089,0.0,0.10918,0.00863,0.0,0.00999,0.0,0.01442,0.29469,0.11413000000000001,0.0,0.0,0.04848,0.03681,0.0552,0.01245,0.0,0.01265,0.05566,0.0,0.10147,0.0,0.0,0.0,0.00175,0.0,0.0,0.00367,0.01175,0.0,0.0,0.00424,0.0,0.0,0.0,0.0,0.05207,0.00539,0.00733,0.01643,0.0,0.0,0.10874,0.00081,0.0,0.0,0.0,0.0,0.0,0.00121,0.00332,0.0,0.00038,0.0,0.0,0.0,0.12935,0.0,1.09528,0.23445,0.0,0.0,0.10653,0.0,0.00103,0.0,0.0,0.0,0.00241,0.0,0.01207,0.01895,0.0,0.0,4.51346,0.0,0.0,0.02033,0.25438,0.0,0.0,0.0,0.0,0.0,0.26151,0.0,1.37016,0.43832,0.04222,0.0,0.04603,0.00611,0.0,0.00564,0.0,0.0,0.00568,1.85461,0.0,0.0,0.0,0.0,0.03299,0.03914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01491,0.0,0.00119,0.0033,0.00886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00469,0.0,0.0,0.0,0.10384,0.0,0.02598,0.0,0.0,0.0,0.0,0.07976,0.0,0.0,0.00048,0.0,0.0,0.0,0.0,0.0
CRR1090920,1,0.0,10.00459,3.88583,7.606540000000001,0.0,18.62252,0.0,0.37012,0.14812,0.0,0.76992,2.96906,0.0,0.08333,0.83081,0.0,0.41053,0.0,0.4713,0.03872,0.0,1.7237600000000002,0.0,0.0,0.0,0.37691,0.03987,0.10018,0.94462,0.01888,0.0,10.40129,0.9257399999999998,0.13116,0.0,0.61082,0.0,0.49214,0.0,0.0,0.0,0.12079,0.0,0.00225,0.15527,4.49578,0.249,0.0,0.01457,0.0,0.0,0.49309,0.48176,0.0,0.0,0.14767,0.08248,0.1875,0.02085,0.05541,2.0318,0.12949,0.0,0.0,0.00059,0.0,0.02375,0.0,0.0,0.19875,0.43123,1.20978,0.01345,0.49795,0.0,0.06312,0.03782,0.0,0.0,0.0,0.0,0.032,0.0,5.60321,0.01379,0.7942,0.0,0.0,0.00672,0.01104,0.00816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634,0.0,0.10067,0.28387,0.0,0.0,0.0,0.0,0.0,0.05188,0.0,0.0,0.0,0.0,0.0,0.0,0.01939,0.17792,0.04484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.0,0.0,0.00179,0.59241,0.51024,0.0,0.0,0.0,0.59866,0.0,6.57095,0.10875,0.0,0.0,0.0,0.0,0.0,0.06711,0.0,0.0,0.0,0.00668,0.0,0.0,0.0,0.0,7.2776,0.0,0.0,0.00713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05199,0.0,0.0,0.0,0.0,0.0,0.0,0.02264,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.03334,0.0,0.0,0.0,0.0,0.0,0.00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.14214,0.0,0.0,0.0,0.0,0.00837,0.0,0.0
CRR1090921,1,0.0,7.731769999999999,1.23316,4.407230000000001,0.0,4.72813,0.20703000000000002,0.33033999999999997,0.43478,0.0,0.00525,0.56681,0.2738,0.48975,1.5794999999999997,0.37196,0.77067,0.10514,3.14066,0.0,0.0,0.35406000000000004,0.00421,0.07991,0.062130000000000005,0.09462000000000001,0.00656,0.0,0.55034,0.01368,0.12642,1.00541,0.6301700000000001,0.00114,0.0,0.18184,2.07974,0.42026,2.77448,0.69258,1.00829,0.03691,0.0,0.02939,0.14205,1.0251000000000001,1.2158200000000001,0.09302000000000002,0.0,0.0,0.0,0.0,0.10215000000000002,0.21017,0.0,0.09297000000000001,1.9049300000000002,0.33910000000000007,0.0,0.0,0.1822,1.31039,0.01446,0.00016,0.0,0.0,0.029220000000000003,0.004359999999999999,0.01512,1.20112,1.53325,0.11255,0.37742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.07962,0.0,0.46571,0.02836,0.0,0.0,0.00012,0.0,0.0,1.6426,0.0,0.52472,0.0,0.15752,0.03887,0.0,0.08035,0.02452,0.0,0.0,0.00404,0.01397,0.08026,0.05214,0.00108,0.0,0.0,0.0,0.04825,0.04527,0.0,0.0,0.0,0.0,0.02072,0.0,0.0,0.0,0.00153,0.15929,0.0,0.0,0.00738,0.00559,0.00025,0.0,0.07827,0.00426,0.0002,0.92766,0.0,0.0,0.02038,0.0,0.26799,0.0,0.0,0.012,0.00055,0.0,0.00158,0.0,0.00219,0.04768,0.92999,0.10835,0.0,1.58817,0.2708,0.0,0.0,0.54506,0.0269,0.04755,0.00301,0.03174,0.64823,0.0,0.0,0.41682,0.0,0.00064,0.0,0.50574,0.0,0.0317,0.0,0.0,0.0,0.0,0.00838,0.0,0.29377,0.50425,1.37206,0.23364,0.42964,0.06828,0.0,0.59284,0.00124,0.00269,0.01833,0.00797,0.0,0.1158,0.40026,0.00485,0.0,0.33761,0.3223,0.01842,0.0,0.0016,0.01659,0.0,0.02624,0.0,0.00536,0.0,0.00152,0.0,0.0,0.01459,0.016,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.10062,0.0,0.26633,0.01899,0.21199,0.0,0.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090922,1,0.0,0.33985,1.06012,7.26869,0.0,51.25609,0.54388,0.0,2.18835,0.0,0.0,0.0,0.0,0.0,2.24366,0.0,0.85483,0.0,6.3727800000000006,0.29479,0.0,0.94408,0.0,0.0,0.0,0.59349,0.0,0.0,1.59195,0.12161,0.0,0.0119,0.18606,0.23145,0.0,0.0,0.98464,1.65389,0.0,0.0,0.0,0.0,0.0,0.0,0.11976,0.0,1.97453,0.0,0.0,0.0,0.0,0.16036,0.26507000000000003,1.44211,0.0,0.09983,0.05804,1.17252,0.06724,0.01028,5.74638,1.15379,0.0,0.0,0.00987,0.0,0.0,0.20368,0.0,0.0,0.0,0.0,0.0,0.19004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84228,0.0,0.8935500000000001,0.0,0.0,0.0,0.0,0.00312,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53871,0.0,0.0,0.0,0.0,0.0,0.00977,0.0,0.0,0.0,0.416,0.0,0.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257,0.0,0.0,0.0,0.0,0.03471,0.0018,0.0,0.0,0.0,0.00385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10109,0.18531,0.0,0.19736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090928,1,0.0,5.4207,1.8098699999999999,3.85584,0.55728,20.08745,0.20684,1.0371899999999998,0.22576,1.51572,0.00122,0.385,1.19044,3.61702,1.37012,0.0,0.66582,0.043039999999999995,0.36766,0.0,0.0,0.48418,0.01755,0.12655,0.01359,0.39152999999999993,0.0,0.01102,0.19966,0.10278,0.00398,0.33293,0.02028,0.0,0.0,0.09154,0.09049,4.86746,0.57681,0.87502,0.0,0.0459,0.0,0.0,0.1221,0.60434,1.64895,0.07919999999999999,0.00109,0.0,0.05109,0.02714,0.55964,0.09046,9e-05,0.00087,0.16992,0.50087,0.0,0.03994,0.36436,0.23214,0.0,0.0,0.0,0.0,0.0,0.00634,0.04806,0.66691,1.51757,0.33423,0.00097,0.5621900000000001,0.01972,0.19472,0.06047,0.0,0.0,0.0,0.0,0.00069,0.19821,0.08824,0.00057,0.62997,0.04272,0.0,0.0,0.00248,0.01242,0.00133,0.70417,1.26139,0.00381,0.03145,0.0,0.0,0.0,2.18896,0.28481,0.03271,0.0,0.15378,0.12753,0.0,0.03827,0.0,0.12142,0.10906,0.27016,0.0171,0.17623,0.0,0.00373,0.0,0.0,0.08292,0.0,0.02197,0.0,0.03046,0.01923,0.0,0.00248,0.0,0.0,0.00253,0.0,0.32409,0.09263,0.0,0.33352,0.0,0.05225,0.00053,0.0,0.0,0.00272,0.0,0.01375,0.0,0.0,0.01239,0.05472,0.00252,0.01768,6.27514,0.0,0.05638,1.2045,0.0,0.0,0.0,2.84337,0.01777,0.16212,0.00965,0.0,0.0,0.0,0.0,0.11069,0.06466,0.0,0.04278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58992,2.25563,1.55663,0.40766,0.10544,0.0,2.69734,0.00086,0.00881,0.0,0.02908,0.00693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01656,0.16038,0.01796,0.0,0.04111,0.20752,0.00573,0.01369,0.0,0.0,0.0,0.01416,0.0,0.0,0.0,0.00713,0.00381,0.0,0.00902,0.8256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11943,0.71207,0.0,0.0,0.0,0.0,0.31202,0.0,0.0,0.01728
